stars_list,avg_rating,num_movies,rating_class,relative_freq,weighted_score
Richard Arlen,0.5414,50,0,0.010685336085875909,0.005785040956893217
Charlize Theron,0.6225999999999999,50,1,0.010685336085875909,0.00665269024706634
Alfred Molina,0.6053999999999999,50,0,0.010685336085875909,0.006468902466389275
Snoop Dogg,0.5998,50,0,0.010685336085875909,0.00640906458430837
Bob Hope,0.6056,50,0,0.010685336085875909,0.006471039533606451
Dana Andrews,0.6093999999999999,50,0,0.010685336085875909,0.006511643810732778
John Savage,0.4558,50,0,0.010685336085875909,0.004870376187942239
James Coburn,0.5993999999999999,50,0,0.010685336085875909,0.006404790449874019
Clarence Nash,0.6692,50,1,0.010685336085875909,0.007150626908668158
Bill Murray,0.6378,50,1,0.010685336085875909,0.006815107355571655
Clive Owen,0.6502,50,1,0.010685336085875909,0.006947605523036516
Buster Keaton,0.6644,50,1,0.010685336085875909,0.007099337295455954
Brian Donlevy,0.5946,50,0,0.010685336085875909,0.006353500836661816
Fred Astaire,0.6587999999999999,50,1,0.010685336085875909,0.007039499413375048
Trigger,0.5644,50,0,0.010685336085875909,0.006030803686868363
Amber Lee Connors,0.6232,50,1,0.010685336085875909,0.006659101448717866
Ian McKellen,0.6854,50,1,0.010685336085875909,0.007323729353259348
Michael Jai White,0.5015999999999999,50,0,0.010685336085875909,0.005359764580675355
Derek Jacobi,0.691,50,1,0.010685336085875909,0.007383567235340252
Leonardo DiCaprio,0.6896,50,1,0.010685336085875909,0.007368607764820027
Brian Keith,0.5824,50,0,0.010685336085875909,0.006223139736414129
Forrest Tucker,0.5606,50,0,0.010685336085875909,0.0059901994097420344
Jeff Fahey,0.4316,50,0,0.010685336085875909,0.004611791054664042
James Woods,0.6097959183673469,49,0,0.01047162936415839,0.006385556844919443
Richard Burton,0.6283673469387755,49,1,0.01047162936415839,0.006580029961682384
Rock Hudson,0.5973469387755102,49,0,0.01047162936415839,0.006255195744671756
Walter Pidgeon,0.616938775510204,49,1,0.01047162936415839,0.006460354197520574
George W. Bush,0.6783673469387755,49,1,0.01047162936415839,0.007103611429890304
Armand Assante,0.5616326530612245,49,0,0.01047162936415839,0.0058812089816661
Rory Calhoun,0.5383673469387755,49,0,0.01047162936415839,0.00563758331890813
Jason Robards,0.633265306122449,49,1,0.01047162936415839,0.0066313195748945895
Vincent D'Onofrio,0.6185714285714285,49,1,0.01047162936415839,0.006477450735257976
George Clooney,0.6281632653061224,49,1,0.01047162936415839,0.0065778928944652095
Jim Carrey,0.6291836734693877,49,1,0.01047162936415839,0.0065885782305510855
Rob Lowe,0.5869387755102041,49,0,0.01047162936415839,0.006146205316595823
Peter Cullen,0.6626530612244897,49,1,0.01047162936415839,0.006939057254167815
Eric Bauza,0.5875510204081632,49,0,0.01047162936415839,0.0061526165182473475
Mira Sorvino,0.5479591836734694,49,0,0.01047162936415839,0.005738025478115363
Stephen Fry,0.6930612244897959,49,1,0.01047162936415839,0.0072574802695269175
Bette Davis,0.6728571428571428,49,1,0.01047162936415839,0.007045910615026574
Diane Keaton,0.5922448979591837,49,0,0.01047162936415839,0.006201769064242377
Lady Gaga,0.7024489795918367,49,1,0.01047162936415839,0.007355785361516975
Cameron Mitchell,0.4995918367346939,49,0,0.01047162936415839,0.005231540547644845
Joseph Cotten,0.6122448979591837,49,0,0.01047162936415839,0.006411201651525545
Charlie Adler,0.6689795918367347,49,1,0.01047162936415839,0.007005306337900246
Stephen Lang,0.5628571428571428,49,0,0.01047162936415839,0.005894031384969151
David Bowie,0.693469387755102,49,1,0.01047162936415839,0.007261754403961268
Sean Penn,0.6365306122448979,49,1,0.01047162936415839,0.006665512650369391
Barry Sullivan,0.5820408163265306,49,0,0.01047162936415839,0.006094915703383618
James Cagney,0.6520408163265305,49,1,0.01047162936415839,0.006827929758874705
Kristin Scott Thomas,0.6338775510204081,49,1,0.01047162936415839,0.0066377307765461135
Eddie Albert,0.6071428571428571,49,0,0.01047162936415839,0.006357774971096165
Rie Kugimiya,0.6879166666666667,48,1,0.010257922642440874,0.0070565959511124515
Ginger Rogers,0.61875,48,1,0.010257922642440874,0.006347089635010291
Diane Lane,0.6004166666666667,48,0,0.010257922642440874,0.006159027719898875
Priyanka Chopra Jonas,0.5460416666666666,48,0,0.010257922642440874,0.005601253176216152
Anne Hathaway,0.6181249999999999,48,1,0.010257922642440874,0.0063406784333587644
Billy Zane,0.4814583333333333,48,0,0.010257922642440874,0.004938762338891845
Jeff Daniels,0.6266666666666666,48,1,0.010257922642440874,0.006428298189262947
Michael Shannon,0.609375,48,0,0.010257922642440874,0.006250921610237408
Jeff Goldblum,0.6079166666666667,48,0,0.010257922642440874,0.006235962139717182
Steven Seagal,0.37958333333333333,48,0,0.010257922642440874,0.0038937364696931816
Debi Derryberry,0.6070833333333333,48,0,0.010257922642440874,0.00622741387084848
Dean Martin,0.61125,48,0,0.010257922642440874,0.0062701552151919835
Ben Stiller,0.5814583333333333,48,0,0.010257922642440874,0.005964554603135933
Robert Patrick,0.5985416666666666,48,0,0.010257922642440874,0.006139794114944298
William Hurt,0.5972916666666667,48,0,0.010257922642440874,0.006126971711641247
Shelley Winters,0.5972916666666667,48,0,0.010257922642440874,0.006126971711641247
Carlos Alazraqui,0.6370833333333333,48,1,0.010257922642440874,0.006535151550121707
Daniel Craig,0.6625,48,1,0.010257922642440874,0.006795873750617079
Hiroshi Kamiya,0.7114583333333333,48,1,0.010257922642440874,0.007298084546653247
Seth Rogen,0.5970833333333333,48,0,0.010257922642440874,0.006124834644424071
Edward G. Robinson,0.6545833333333333,48,1,0.010257922642440874,0.006714665196364422
Corbin Bernsen,0.47541666666666665,48,0,0.010257922642440874,0.004876787389593766
John Mills,0.6279166666666667,48,1,0.010257922642440874,0.006441120592565999
Maureen O'Hara,0.6079166666666667,48,0,0.010257922642440874,0.006235962139717182
Jean Reno,0.5750000000000001,48,0,0.010257922642440874,0.005898305519403503
Brittney Karbowski,0.6531250000000001,48,1,0.010257922642440874,0.006699705725844197
John Cleese,0.6525531914893616,47,1,0.010044215920723356,0.006554385155076283
Steve Buscemi,0.6538297872340426,47,1,0.010044215920723356,0.006567207558379335
Richard Harris,0.5931914893617021,47,0,0.010044215920723356,0.005958143401484407
Tim Curry,0.5991489361702128,47,0,0.010044215920723356,0.006017981283565313
Joseph Gordon-Levitt,0.6451063829787234,47,1,0.010044215920723356,0.006479587802475152
Keenan Wynn,0.5691489361702128,47,0,0.010044215920723356,0.005716654805943612
Kate Beckinsale,0.5814893617021276,47,0,0.010044215920723356,0.005840604704539772
William S. Hart,0.5957446808510638,47,0,0.010044215920723356,0.0059837882080905095
Scott Brady,0.5457446808510638,47,0,0.010044215920723356,0.005481577412054341
Scott Adkins,0.522127659574468,47,0,0.010044215920723356,0.005244362950947897
Megumi Hayashibara,0.713404255319149,47,1,0.010044215920723356,0.007165586379188385
David Kaye,0.6636170212765957,47,1,0.010044215920723356,0.006665512650369392
George Montgomery,0.5293617021276595,47,0,0.010044215920723356,0.005317023236331852
Dub Taylor,0.5382978723404256,47,0,0.010044215920723356,0.005406780059453211
Jason Isaacs,0.6240425531914894,47,1,0.010044215920723356,0.006268018147974809
Maurice LaMarche,0.5974468085106384,47,0,0.010044215920723356,0.006000884745827912
Robbie Daymond,0.6463829787234042,47,1,0.010044215920723356,0.006492410205778202
Laura Dern,0.6346808510638298,47,1,0.010044215920723356,0.006374871508833568
Reese Witherspoon,0.6048936170212766,47,0,0.010044215920723356,0.006075682098429043
Vivica A. Fox,0.4923404255319149,47,0,0.010044215920723356,0.004945173540543372
Timothy Spall,0.624468085106383,47,1,0.010044215920723356,0.006272292282409159
Jessica Alba,0.5455319148936171,47,0,0.010044215920723356,0.005479440344837167
Emily Blunt,0.6197872340425532,47,1,0.010044215920723356,0.006225276803631306
Sandra Bullock,0.5917021276595744,47,0,0.010044215920723356,0.005943183930964181
Ellen Burstyn,0.6253191489361702,47,1,0.010044215920723356,0.00628084055127786
Catherine Deneuve,0.6304255319148936,47,1,0.010044215920723356,0.006332130164490064
Kevin Michael Richardson,0.6328260869565218,46,1,0.009830509199005837,0.0062210026691969554
Zac Efron,0.591304347826087,46,0,0.009830509199005837,0.005812822830716495
Julia Roberts,0.601086956521739,46,0,0.009830509199005837,0.0059089908554893775
Mayumi Tanaka,0.6904347826086957,46,1,0.009830509199005837,0.0067873254817483785
Mike Nawrocki,0.6404347826086957,46,1,0.009830509199005837,0.006295800021798087
Hugh Jackman,0.65,46,1,0.009830509199005837,0.006389830979353794
Michael Bell,0.673695652173913,46,1,0.009830509199005837,0.006622771306025889
Leslie Nielsen,0.5460869565217391,46,0,0.009830509199005837,0.005368312849544057
50 Cent,0.5506521739130436,46,0,0.009830509199005837,0.005413191261104737
Shirley MacLaine,0.6232608695652174,46,1,0.009830509199005837,0.006126971711641247
Penélope Cruz,0.605,46,0,0.009830509199005837,0.005947458065398531
Chris Evans,0.6458695652173914,46,1,0.009830509199005837,0.006349226702227467
Salma Hayek,0.5778260869565217,46,0,0.009830509199005837,0.005680324663251634
Michael Fassbender,0.6145652173913043,46,1,0.009830509199005837,0.006041489022954239
Jason Bateman,0.62,46,1,0.009830509199005837,0.006094915703383619
Arthur Kennedy,0.63,46,1,0.009830509199005837,0.006193220795373678
Cesar Romero,0.5541304347826087,46,0,0.009830509199005837,0.005447384336579539
Anna Kendrick,0.6086956521739131,46,0,0.009830509199005837,0.00598378820809051
Jack Nicholson,0.6276086956521739,46,1,0.009830509199005837,0.006169713055984751
Billy Bob Thornton,0.6021739130434782,46,0,0.009830509199005837,0.0059196761915752535
Steve Martin,0.6176086956521739,46,1,0.009830509199005837,0.006071407963994692
Peter O'Toole,0.592608695652174,46,0,0.009830509199005837,0.005825645234019547
Ai Kayano,0.6704347826086956,46,1,0.009830509199005837,0.006590715297768261
Vin Diesel,0.596304347826087,46,0,0.009830509199005837,0.005861975376711525
Fernando Casanova,0.5473913043478261,46,0,0.009830509199005837,0.005381135252847108
Fernando Sancho,0.47600000000000003,45,0,0.009616802477288319,0.00457759797918924
Clark Gable,0.632888888888889,45,1,0.009616802477288319,0.0060863674345149185
Joan Crawford,0.5568888888888889,45,0,0.009616802477288319,0.005355490446241006
Lee J. Cobb,0.6257777777777778,45,1,0.009616802477288319,0.006017981283565312
Bill Paxton,0.5995555555555556,45,0,0.009616802477288319,0.005765807351938642
Hugh Grant,0.6337777777777778,45,1,0.009616802477288319,0.006094915703383619
John Saxon,0.5286666666666666,45,0,0.009616802477288319,0.005084082909659757
Ned Beatty,0.5840000000000001,45,0,0.009616802477288319,0.005616212646736379
Shia LaBeouf,0.6111111111111112,45,0,0.009616802477288319,0.005876934847231751
Michelle Pfeiffer,0.6162222222222222,45,1,0.009616802477288319,0.005926087393226779
Spencer Tracy,0.6611111111111111,45,1,0.009616802477288319,0.006357774971096166
Justin Long,0.5522222222222223,45,0,0.009616802477288319,0.005310612034680328
Natsuki Hanae,0.6926666666666667,45,1,0.009616802477288319,0.006661238515935042
Broderick Crawford,0.5908888888888889,45,0,0.009616802477288319,0.005682461730468809
Cameron Diaz,0.5835555555555555,45,0,0.009616802477288319,0.0056119385123020275
Mithun Chakraborty,0.5506666666666666,45,0,0.009616802477288319,0.005295652564160101
Roger Moore,0.5915555555555556,45,0,0.009616802477288319,0.005688872932120335
Jonathan Rhys Meyers,0.5422222222222222,45,0,0.009616802477288319,0.005214444009907443
Rod Steiger,0.5982222222222222,45,0,0.009616802477288319,0.005752984948635589
Rod Cameron,0.5433333333333333,45,0,0.009616802477288319,0.00522512934599332
Chloë Grace Moretz,0.57,45,0,0.009616802477288319,0.005481577412054342
Brendan Fraser,0.5542222222222223,45,0,0.009616802477288319,0.005329845639634905
Bella Thorne,0.4688888888888889,45,0,0.009616802477288319,0.004509211828239634
Carla Gugino,0.5948888888888889,45,0,0.009616802477288319,0.005720928940377962
Elvis Presley,0.6028888888888889,45,0,0.009616802477288319,0.005797863360196269
Josh Duhamel,0.5802222222222222,45,0,0.009616802477288319,0.0055798825040443995
Kevin Conroy,0.7175555555555555,45,1,0.009616802477288319,0.006900590044258662
Dick Powell,0.6248888888888889,45,1,0.009616802477288319,0.006009433014696613
Brock Lesnar,0.6275555555555555,45,1,0.009616802477288319,0.006035077821302714
Matt Dillon,0.6015555555555555,45,0,0.009616802477288319,0.005785040956893217
Nancy Cartwright,0.6091111111111112,45,0,0.009616802477288319,0.005857701242277174
Mohanlal,0.6642222222222223,45,1,0.009616802477288319,0.0063876939121366196
Walter Matthau,0.6386666666666666,45,1,0.009616802477288319,0.006141931182161472
Bret Hart,0.6382222222222222,45,1,0.009616802477288319,0.006137657047727123
Kelsey Grammer,0.571590909090909,44,0,0.0094030957555708,0.0053747240511955825
Virginia Madsen,0.5686363636363636,44,0,0.0094030957555708,0.005346942177372305
Preston Foster,0.5852272727272727,44,0,0.0094030957555708,0.005502948084226094
Bruce Boxleitner,0.5563636363636364,44,0,0.0094030957555708,0.005231540547644846
Bruce Campbell,0.605,44,0,0.0094030957555708,0.005688872932120334
Billy Crystal,0.6661363636363636,44,1,0.0094030957555708,0.006263744013540459
Ving Rhames,0.545,44,0,0.0094030957555708,0.005124687186786087
Chris Rock,0.5938636363636364,44,0,0.0094030957555708,0.005584156638478751
Casey Kasem,0.6229545454545454,44,1,0.0094030957555708,0.005857701242277174
Andy Garcia,0.5870454545454545,44,0,0.0094030957555708,0.005520044621963495
Garry Chalk,0.6225,44,1,0.0094030957555708,0.005853427107842824
Olivia Colman,0.6888636363636363,44,1,0.0094030957555708,0.006477450735257976
Michael Biehn,0.5606818181818182,44,0,0.0094030957555708,0.0052721448247711735
Charles Dance,0.6454545454545454,44,1,0.0094030957555708,0.006069270896777516
Halle Berry,0.5797727272727272,44,0,0.0094030957555708,0.005451658471013888
Christina Ricci,0.5622727272727273,44,0,0.0094030957555708,0.0052871042952914
Jennifer Jason Leigh,0.6197727272727273,44,1,0.0094030957555708,0.0058277823012367206
Greg Kinnear,0.6118181818181818,44,0,0.0094030957555708,0.005752984948635589
Ray Corrigan,0.5504545454545454,44,0,0.0094030957555708,0.00517597679999829
Vincent Cassel,0.6206818181818181,44,1,0.0094030957555708,0.005836330570105421
Bruce Greenwood,0.6015909090909091,44,0,0.0094030957555708,0.005656816923862706
Ice Cube,0.5943181818181817,44,0,0.0094030957555708,0.0055884307729131
Lou Diamond Phillips,0.5422727272727272,44,0,0.0094030957555708,0.005099042380179984
Rose Byrne,0.6222727272727272,44,1,0.0094030957555708,0.005851290040625647
Doris Day,0.6156818181818182,44,1,0.0094030957555708,0.0057893150913275685
Miyuki Sawashiro,0.6777272727272727,44,1,0.0094030957555708,0.0063727344416163925
Naseeruddin Shah,0.6463636363636364,44,1,0.0094030957555708,0.006077819165646217
James Earl Jones,0.6356818181818181,44,1,0.0094030957555708,0.005977377006438984
Flor Silvestre,0.5975,44,0,0.0094030957555708,0.005618349713953553
Will Arnett,0.6415909090909091,44,1,0.0094030957555708,0.0060329407540855385
Julie Andrews,0.6845454545454546,44,1,0.0094030957555708,0.0064368464581316485
Daryl Hannah,0.535909090909091,44,0,0.0094030957555708,0.00503920449809908
Patricia Clarkson,0.63,44,1,0.0094030957555708,0.005923950326009605
Tim Allen,0.6165909090909091,44,1,0.0094030957555708,0.005797863360196268
Edmond O'Brien,0.6070454545454546,44,0,0.0094030957555708,0.005708106537074911
Cristina Valenzuela,0.6865909090909091,44,1,0.0094030957555708,0.006456080063086225
Minami Takayama,0.6968181818181818,44,1,0.0094030957555708,0.006552248087859107
Tom Arnold,0.47181818181818186,44,0,0.0094030957555708,0.004436551542855678
Judi Dench,0.6411363636363636,44,1,0.0094030957555708,0.006028666619651188
Mark Strong,0.6302272727272727,44,1,0.0094030957555708,0.00592608739322678
John Payne,0.6013636363636364,44,0,0.0094030957555708,0.005654679856645532
Trevor Howard,0.6383720930232558,43,1,0.009189389033853282,0.005866249511145874
Sterling Hayden,0.5932558139534884,43,0,0.009189389033853282,0.005451658471013889
Robert Livingston,0.5800000000000001,43,0,0.009189389033853282,0.005329845639634905
Emile Hirsch,0.562093023255814,43,0,0.009189389033853282,0.005165291463912415
J. Carrol Naish,0.5651162790697675,43,0,0.009189389033853282,0.005193073337735692
Steve Carell,0.6516279069767442,43,1,0.009189389033853282,0.00598806234252486
Laura Linney,0.6704651162790697,43,1,0.009189389033853282,0.006161164787116049
Joaquin Phoenix,0.6690697674418604,43,1,0.009189389033853282,0.006148342383812998
Lauren Bacall,0.6551162790697674,43,1,0.009189389033853282,0.006020118350782488
George Kennedy,0.5086046511627907,43,0,0.009189389033853282,0.004673766003962123
Uma Thurman,0.5618604651162791,43,0,0.009189389033853282,0.00516315439669524
Laurence Olivier,0.6558139534883721,43,1,0.009189389033853282,0.0060265295524340136
Tom Wilkinson,0.6241860465116279,43,1,0.009189389033853282,0.0057358884108981885
Richard E. Grant,0.6288372093023256,43,1,0.009189389033853282,0.005778629755241692
Winona Ryder,0.6286046511627907,43,1,0.009189389033853282,0.005776492688024517
Paul Giamatti,0.6197674418604651,43,1,0.009189389033853282,0.005695284133771859
Toshirô Mifune,0.6846511627906977,43,1,0.009189389033853282,0.0062915258873637355
Velimir 'Bata' Zivojinovic,0.6462790697674419,43,1,0.009189389033853282,0.005938909796529831
Frank Grillo,0.5197674418604652,43,0,0.009189389033853282,0.004776345230386532
Yoshitsugu Matsuoka,0.6730232558139534,43,1,0.009189389033853282,0.0061846725265049755
